window_start,window_end,wind_speed_mean,wind_speed_median,wind_speed_max,wind_dir_mean,wind_dir_median,wind_dir_std
2024-06-17 03:00:00,2024-06-17 06:00:00,0.4,0.4,1.7,93.0,93.0,46.0
2024-06-17 06:00:00,2024-06-17 09:00:00,0.7,0.7,2.7,221.0,221.0,56.0
2024-06-17 07:30:00,2024-06-17 10:30:00,1.1,1.0,4.1,243.0,243.0,45.0
2024-06-17 09:00:00,2024-06-17 12:00:00,1.3,1.2,4.1,261.0,261.0,41.0
2024-06-17 10:30:00,2024-06-17 13:30:00,1.0,0.9,3.7,266.0,266.0,52.0
2024-06-17 12:00:00,2024-06-17 15:00:00,1.3,1.2,5.3,274.0,274.0,44.0
2024-06-17 13:30:00,2024-06-17 16:30:00,1.5,1.4,5.3,276.0,276.0,64.0
2024-06-17 15:00:00,2024-06-17 18:00:00,0.9,0.7,4.8,281.0,281.0,76.0
2024-06-17 18:00:00,2024-06-17 21:00:00,1.0,0.8,5.2,292.0,292.0,89.0
2024-06-17 19:30:00,2024-06-17 22:30:00,0.9,0.7,4.7,286.0,286.0,100.0
2024-06-17 16:30:00,2024-06-17 19:30:00,0.7,0.6,5.2,283.0,283.0,59.0
2024-06-17 21:00:00,2024-06-18 00:00:00,0.6,0.6,2.9,52.0,52.0,100.0
2024-06-17 22:30:00,2024-06-18 01:30:00,0.7,0.6,2.8,71.0,71.0,38.0
2024-06-18 00:00:00,2024-06-18 03:00:00,0.7,0.6,2.8,73.0,73.0,43.0
2024-06-18 01:30:00,2024-06-18 04:30:00,0.6,0.5,2.5,63.0,63.0,71.0
2024-06-18 03:00:00,2024-06-18 06:00:00,0.4,0.4,1.5,117.0,117.0,94.0
2024-06-18 04:30:00,2024-06-18 07:30:00,0.6,0.5,2.4,131.0,131.0,58.0
2024-06-18 06:00:00,2024-06-18 09:00:00,0.8,0.7,2.9,116.0,116.0,52.0
2024-06-18 07:30:00,2024-06-18 10:30:00,1.2,1.2,4.0,103.0,103.0,40.0
2024-06-18 12:00:00,2024-06-18 15:00:00,1.1,1.0,4.3,100.0,100.0,45.0
2024-06-18 09:00:00,2024-06-18 12:00:00,1.5,1.5,4.2,97.0,97.0,33.0
2024-06-18 10:30:00,2024-06-18 13:30:00,1.3,1.3,4.3,99.0,99.0,44.0
2024-06-18 13:30:00,2024-06-18 16:30:00,0.8,0.8,2.9,94.0,94.0,53.0
2024-06-18 18:00:00,2024-06-18 21:00:00,0.4,0.4,1.5,39.0,39.0,46.0
2024-06-18 16:30:00,2024-06-18 19:30:00,0.5,0.4,2.8,20.0,20.0,53.0
2024-06-18 15:00:00,2024-06-18 18:00:00,0.6,0.5,2.8,61.0,61.0,70.0
2024-06-18 19:30:00,2024-06-18 22:30:00,0.4,0.4,1.5,58.0,58.0,40.0
2024-06-18 21:00:00,2024-06-19 00:00:00,0.6,0.5,2.5,342.0,342.0,76.0
2024-06-18 22:30:00,2024-06-19 01:30:00,1.1,1.0,4.0,287.0,287.0,24.0
2024-06-19 00:00:00,2024-06-19 03:00:00,1.3,1.2,4.0,284.0,284.0,24.0
2024-06-19 01:30:00,2024-06-19 04:30:00,1.1,1.0,3.0,284.0,284.0,24.0
2024-06-19 03:00:00,2024-06-19 06:00:00,0.8,0.7,2.7,281.0,281.0,45.0
2024-06-19 04:30:00,2024-06-19 07:30:00,1.0,0.8,4.5,71.0,71.0,101.0
2024-06-19 06:00:00,2024-06-19 09:00:00,1.5,1.4,4.5,87.0,87.0,35.0
2024-06-19 07:30:00,2024-06-19 10:30:00,1.5,1.5,4.5,87.0,87.0,38.0
2024-06-19 09:00:00,2024-06-19 12:00:00,1.5,1.4,7.1,96.0,96.0,43.0
2024-06-19 12:00:00,2024-06-19 15:00:00,0.9,0.8,3.4,104.0,104.0,91.0
2024-06-19 10:30:00,2024-06-19 13:30:00,1.2,1.1,7.1,105.0,105.0,63.0
2024-06-19 13:30:00,2024-06-19 16:30:00,0.8,0.8,3.1,252.0,252.0,87.0
2024-06-19 16:30:00,2024-06-19 19:30:00,0.5,0.5,3.2,300.0,300.0,153.0
2024-06-19 15:00:00,2024-06-19 18:00:00,0.8,0.7,3.2,257.0,257.0,79.0
2024-06-19 18:00:00,2024-06-19 21:00:00,0.5,0.4,3.1,143.0,143.0,116.0
2024-06-19 19:30:00,2024-06-19 22:30:00,0.6,0.5,3.1,110.0,110.0,90.0
2024-06-19 21:00:00,2024-06-20 00:00:00,0.4,0.3,2.9,49.0,49.0,90.0
2024-06-19 22:30:00,2024-06-20 01:30:00,0.3,0.3,1.7,358.0,358.0,76.0
2024-06-20 00:00:00,2024-06-20 03:00:00,0.3,0.3,1.7,6.0,6.0,76.0
2024-06-20 01:30:00,2024-06-20 04:30:00,0.3,0.3,1.7,42.0,42.0,78.0
2024-06-20 03:00:00,2024-06-20 06:00:00,0.7,0.6,2.7,70.0,70.0,50.0
2024-06-20 04:30:00,2024-06-20 07:30:00,1.0,1.0,3.3,79.0,79.0,28.0
2024-06-20 06:00:00,2024-06-20 09:00:00,1.0,0.9,3.3,90.0,90.0,40.0
2024-06-20 07:30:00,2024-06-20 10:30:00,1.0,1.0,3.5,95.0,95.0,48.0
2024-06-20 09:00:00,2024-06-20 12:00:00,1.0,0.9,3.5,86.0,86.0,50.0
2024-06-20 10:30:00,2024-06-20 13:30:00,0.8,0.7,3.6,74.0,74.0,77.0
2024-06-20 12:00:00,2024-06-20 15:00:00,0.7,0.6,3.6,302.0,302.0,91.0
2024-06-20 13:30:00,2024-06-20 16:30:00,0.9,0.8,3.2,82.0,82.0,107.0
2024-06-20 15:00:00,2024-06-20 18:00:00,1.1,1.0,3.1,100.0,100.0,25.0
2024-06-20 16:30:00,2024-06-20 19:30:00,0.7,0.5,2.9,66.0,66.0,56.0
2024-06-20 18:00:00,2024-06-20 21:00:00,0.3,0.3,2.1,19.0,19.0,52.0
2024-06-20 19:30:00,2024-06-20 22:30:00,0.5,0.4,2.4,53.0,53.0,51.0
2024-06-20 21:00:00,2024-06-21 00:00:00,0.6,0.6,2.4,71.0,71.0,24.0
2024-06-20 22:30:00,2024-06-21 01:30:00,0.4,0.4,1.7,48.0,48.0,51.0
2024-06-21 00:00:00,2024-06-21 03:00:00,0.3,0.3,1.0,24.0,24.0,64.0
2024-06-21 01:30:00,2024-06-21 04:30:00,0.4,0.4,1.5,54.0,54.0,55.0
2024-06-21 03:00:00,2024-06-21 06:00:00,0.9,0.8,3.1,70.0,70.0,42.0
2024-06-21 06:00:00,2024-06-21 09:00:00,2.0,1.6,8.6,275.0,275.0,86.0
2024-06-21 04:30:00,2024-06-21 07:30:00,1.0,1.0,8.6,79.0,79.0,65.0
2024-06-21 07:30:00,2024-06-21 10:30:00,3.4,3.3,10.1,274.0,274.0,18.0
2024-06-21 09:00:00,2024-06-21 12:00:00,2.9,2.8,10.1,275.0,275.0,20.0
2024-06-21 12:00:00,2024-06-21 15:00:00,0.9,0.7,6.2,308.0,308.0,84.0
2024-06-21 13:30:00,2024-06-21 16:30:00,0.9,0.7,5.2,301.0,301.0,85.0
2024-06-21 10:30:00,2024-06-21 13:30:00,1.7,1.5,7.6,281.0,281.0,57.0
2024-06-21 15:00:00,2024-06-21 18:00:00,1.7,1.5,7.9,278.0,278.0,54.0
2024-06-21 19:30:00,2024-06-21 22:30:00,2.2,2.1,7.2,239.0,239.0,61.0
2024-06-21 16:30:00,2024-06-21 19:30:00,2.7,2.6,9.5,271.0,271.0,19.0
2024-06-21 18:00:00,2024-06-21 21:00:00,3.1,3.0,9.5,264.0,264.0,18.0
2024-06-21 21:00:00,2024-06-22 00:00:00,1.4,1.3,4.7,235.0,235.0,61.0
2024-06-22 01:30:00,2024-06-22 04:30:00,1.8,1.8,4.6,271.0,271.0,15.0
2024-06-21 22:30:00,2024-06-22 01:30:00,1.7,1.6,5.2,262.0,262.0,22.0
2024-06-22 00:00:00,2024-06-22 03:00:00,1.9,1.9,5.2,270.0,270.0,16.0
2024-06-22 03:00:00,2024-06-22 06:00:00,1.8,1.8,5.0,268.0,268.0,17.0
2024-06-22 04:30:00,2024-06-22 07:30:00,1.7,1.6,5.3,264.0,264.0,22.0
2024-06-22 06:00:00,2024-06-22 09:00:00,1.5,1.4,6.1,264.0,264.0,29.0
2024-06-22 09:00:00,2024-06-22 12:00:00,1.2,1.2,4.8,266.0,266.0,43.0
2024-06-22 07:30:00,2024-06-22 10:30:00,1.3,1.3,6.1,268.0,268.0,36.0
2024-06-22 10:30:00,2024-06-22 13:30:00,1.0,0.9,3.9,257.0,257.0,74.0
2024-06-22 12:00:00,2024-06-22 15:00:00,0.8,0.7,3.1,139.0,139.0,132.0
2024-06-22 15:00:00,2024-06-22 18:00:00,1.9,1.9,6.9,282.0,282.0,56.0
2024-06-22 13:30:00,2024-06-22 16:30:00,1.1,0.8,6.9,326.0,326.0,137.0
2024-06-22 18:00:00,2024-06-22 21:00:00,3.0,2.9,7.3,277.0,277.0,14.0
2024-06-22 16:30:00,2024-06-22 19:30:00,2.9,2.8,7.3,278.0,278.0,16.0
2024-06-22 19:30:00,2024-06-22 22:30:00,2.3,2.2,6.1,272.0,272.0,16.0
2024-06-22 21:00:00,2024-06-23 00:00:00,1.9,1.8,4.7,269.0,269.0,16.0
2024-06-22 22:30:00,2024-06-23 01:30:00,1.6,1.6,4.7,267.0,267.0,17.0
2024-06-23 00:00:00,2024-06-23 03:00:00,1.3,1.3,3.2,264.0,264.0,20.0
2024-06-23 01:30:00,2024-06-23 04:30:00,1.1,1.0,3.2,260.0,260.0,23.0
2024-06-23 03:00:00,2024-06-23 06:00:00,1.0,1.0,2.6,260.0,260.0,23.0
2024-06-23 04:30:00,2024-06-23 07:30:00,1.1,1.1,2.8,263.0,263.0,23.0
2024-06-23 06:00:00,2024-06-23 09:00:00,1.1,1.0,2.8,260.0,260.0,27.0
2024-06-23 07:30:00,2024-06-23 10:30:00,0.9,0.9,2.5,260.0,260.0,53.0
2024-06-23 09:00:00,2024-06-23 12:00:00,1.0,0.9,3.5,114.0,114.0,109.0
2024-06-23 10:30:00,2024-06-23 13:30:00,1.4,1.4,4.4,99.0,99.0,37.0
2024-06-23 12:00:00,2024-06-23 15:00:00,1.7,1.7,4.6,97.0,97.0,29.0
2024-06-23 13:30:00,2024-06-23 16:30:00,1.6,1.6,4.6,87.0,87.0,31.0
2024-06-23 15:00:00,2024-06-23 18:00:00,1.5,1.4,4.2,78.0,78.0,30.0
2024-06-23 16:30:00,2024-06-23 19:30:00,0.8,0.6,4.2,44.0,44.0,61.0
2024-06-23 18:00:00,2024-06-23 21:00:00,0.3,0.3,2.9,342.0,342.0,49.0
2024-06-23 21:00:00,2024-06-24 00:00:00,0.3,0.3,0.9,330.0,330.0,54.0
2024-06-23 19:30:00,2024-06-23 22:30:00,0.3,0.3,0.9,329.0,329.0,45.0
2024-06-23 22:30:00,2024-06-24 01:30:00,0.2,0.2,0.7,344.0,344.0,59.0
2024-06-24 00:00:00,2024-06-24 03:00:00,0.2,0.2,0.7,340.0,340.0,61.0
2024-06-24 03:00:00,2024-06-24 06:00:00,0.9,0.6,4.5,49.0,49.0,53.0
2024-06-24 01:30:00,2024-06-24 04:30:00,0.3,0.3,1.5,348.0,348.0,59.0
2024-06-24 04:30:00,2024-06-24 07:30:00,1.9,1.9,6.2,78.0,78.0,19.0
2024-06-24 06:00:00,2024-06-24 09:00:00,2.6,2.6,7.7,81.0,81.0,16.0
2024-06-24 10:30:00,2024-06-24 13:30:00,3.1,3.1,9.8,80.0,80.0,17.0
2024-06-24 07:30:00,2024-06-24 10:30:00,3.1,3.0,8.2,81.0,81.0,15.0
2024-06-24 09:00:00,2024-06-24 12:00:00,3.4,3.3,9.8,81.0,81.0,15.0
2024-06-24 12:00:00,2024-06-24 15:00:00,2.8,2.7,8.3,79.0,79.0,19.0
2024-06-24 13:30:00,2024-06-24 16:30:00,2.6,2.5,8.3,79.0,79.0,19.0
2024-06-24 16:30:00,2024-06-24 19:30:00,1.5,1.4,5.8,73.0,73.0,18.0
2024-06-24 15:00:00,2024-06-24 18:00:00,2.3,2.2,8.1,78.0,78.0,17.0
2024-06-24 18:00:00,2024-06-24 21:00:00,0.8,0.8,3.5,64.0,64.0,29.0
2024-06-24 21:00:00,2024-06-25 00:00:00,1.1,1.0,4.6,71.0,71.0,21.0
2024-06-24 19:30:00,2024-06-24 22:30:00,0.9,0.8,4.6,66.0,66.0,30.0
2024-06-24 22:30:00,2024-06-25 01:30:00,1.2,1.3,3.7,70.0,70.0,18.0
2024-06-25 00:00:00,2024-06-25 03:00:00,1.4,1.4,3.4,72.0,72.0,13.0
2024-06-25 01:30:00,2024-06-25 04:30:00,1.4,1.4,3.6,73.0,73.0,13.0
2024-06-25 06:00:00,2024-06-25 09:00:00,2.4,2.3,5.9,81.0,81.0,20.0
2024-06-25 04:30:00,2024-06-25 07:30:00,2.0,1.9,5.4,78.0,78.0,16.0
2024-06-25 03:00:00,2024-06-25 06:00:00,1.5,1.5,4.6,75.0,75.0,14.0
2024-06-25 07:30:00,2024-06-25 10:30:00,2.7,2.6,6.9,83.0,83.0,21.0
2024-06-25 09:00:00,2024-06-25 12:00:00,2.7,2.6,7.9,83.0,83.0,20.0
2024-06-25 12:00:00,2024-06-25 15:00:00,2.8,2.7,7.5,81.0,81.0,22.0
2024-06-25 10:30:00,2024-06-25 13:30:00,2.6,2.5,7.9,81.0,81.0,22.0
2024-06-25 13:30:00,2024-06-25 16:30:00,2.4,2.3,6.9,80.0,80.0,22.0
2024-06-25 15:00:00,2024-06-25 18:00:00,1.6,1.5,6.8,75.0,75.0,28.0
2024-06-25 16:30:00,2024-06-25 19:30:00,0.8,0.6,5.2,46.0,46.0,65.0
2024-06-25 18:00:00,2024-06-25 21:00:00,0.4,0.4,3.1,333.0,333.0,63.0
2024-06-25 19:30:00,2024-06-25 22:30:00,0.4,0.4,2.0,316.0,316.0,46.0
2024-06-25 21:00:00,2024-06-26 00:00:00,0.8,0.7,3.3,299.0,299.0,33.0
2024-06-25 22:30:00,2024-06-26 01:30:00,1.1,1.1,3.3,284.0,284.0,17.0
2024-06-26 00:00:00,2024-06-26 03:00:00,1.1,1.0,2.9,281.0,281.0,15.0
2024-06-26 01:30:00,2024-06-26 04:30:00,1.2,1.1,3.0,274.0,274.0,18.0
2024-06-26 03:00:00,2024-06-26 06:00:00,1.4,1.3,3.9,267.0,267.0,19.0
2024-06-26 04:30:00,2024-06-26 07:30:00,1.6,1.6,4.7,272.0,272.0,23.0
2024-06-26 06:00:00,2024-06-26 09:00:00,1.5,1.5,4.7,272.0,272.0,27.0
2024-06-26 07:30:00,2024-06-26 10:30:00,1.4,1.3,4.0,267.0,267.0,28.0
2024-06-26 09:00:00,2024-06-26 12:00:00,1.3,1.2,3.6,265.0,265.0,32.0
2024-06-26 10:30:00,2024-06-26 13:30:00,1.1,1.0,3.4,264.0,264.0,40.0
2024-06-26 13:30:00,2024-06-26 16:30:00,1.2,1.1,4.8,253.0,253.0,62.0
2024-06-26 12:00:00,2024-06-26 15:00:00,1.3,1.2,4.6,261.0,261.0,36.0
2024-06-26 15:00:00,2024-06-26 18:00:00,1.0,0.9,4.8,254.0,254.0,68.0
2024-06-26 16:30:00,2024-06-26 19:30:00,1.1,1.1,2.9,268.0,268.0,33.0
2024-06-26 18:00:00,2024-06-26 21:00:00,1.2,1.2,3.4,271.0,271.0,21.0
2024-06-26 19:30:00,2024-06-26 22:30:00,1.2,1.2,3.4,269.0,269.0,20.0
2024-06-26 21:00:00,2024-06-27 00:00:00,1.0,1.0,2.8,273.0,273.0,18.0
2024-06-27 00:00:00,2024-06-27 03:00:00,1.1,1.1,3.3,274.0,274.0,15.0
2024-06-26 22:30:00,2024-06-27 01:30:00,1.0,1.0,2.4,274.0,274.0,15.0
2024-06-27 01:30:00,2024-06-27 04:30:00,1.2,1.1,3.3,278.0,278.0,15.0
2024-06-27 03:00:00,2024-06-27 06:00:00,1.2,1.2,3.8,271.0,271.0,22.0
2024-06-27 04:30:00,2024-06-27 07:30:00,1.7,1.6,4.8,261.0,261.0,23.0
2024-06-27 06:00:00,2024-06-27 09:00:00,1.8,1.7,4.8,263.0,263.0,22.0
2024-06-27 07:30:00,2024-06-27 10:30:00,1.2,1.1,4.0,266.0,266.0,26.0
2024-06-27 09:00:00,2024-06-27 12:00:00,1.2,1.1,4.6,262.0,262.0,31.0
2024-06-27 10:30:00,2024-06-27 13:30:00,1.6,1.5,4.6,256.0,256.0,32.0
2024-06-27 12:00:00,2024-06-27 15:00:00,1.6,1.5,4.5,256.0,256.0,32.0
2024-06-27 15:00:00,2024-06-27 18:00:00,1.7,1.6,6.2,263.0,263.0,24.0
2024-06-27 13:30:00,2024-06-27 16:30:00,1.6,1.5,6.2,257.0,257.0,29.0
2024-06-27 19:30:00,2024-06-27 22:30:00,1.2,1.2,4.5,282.0,282.0,17.0
2024-06-27 16:30:00,2024-06-27 19:30:00,1.4,1.3,4.8,277.0,277.0,20.0
2024-06-27 21:00:00,2024-06-28 00:00:00,1.1,1.1,4.5,279.0,279.0,19.0
2024-06-27 18:00:00,2024-06-27 21:00:00,1.1,1.1,3.0,282.0,282.0,14.0
2024-06-28 00:00:00,2024-06-28 03:00:00,1.4,1.3,6.1,271.0,271.0,16.0
2024-06-27 22:30:00,2024-06-28 01:30:00,1.1,1.1,3.1,273.0,273.0,17.0
2024-06-28 01:30:00,2024-06-28 04:30:00,2.0,1.8,6.1,267.0,267.0,19.0
2024-06-28 03:00:00,2024-06-28 06:00:00,2.0,1.9,5.9,262.0,262.0,22.0
2024-06-28 06:00:00,2024-06-28 09:00:00,1.8,1.7,6.3,264.0,264.0,26.0
2024-06-28 04:30:00,2024-06-28 07:30:00,1.5,1.5,5.1,259.0,259.0,27.0
2024-06-28 07:30:00,2024-06-28 10:30:00,2.1,2.0,6.3,268.0,268.0,22.0
2024-06-28 09:00:00,2024-06-28 12:00:00,2.1,2.0,6.0,266.0,266.0,23.0
2024-06-28 10:30:00,2024-06-28 13:30:00,2.1,2.0,6.0,269.0,269.0,22.0
2024-06-28 13:30:00,2024-06-28 16:30:00,2.3,2.2,6.3,275.0,275.0,21.0
2024-06-28 12:00:00,2024-06-28 15:00:00,2.1,2.1,6.3,273.0,273.0,21.0
2024-06-28 15:00:00,2024-06-28 18:00:00,1.6,1.6,5.5,280.0,280.0,37.0
2024-06-28 18:00:00,2024-06-28 21:00:00,0.3,0.3,0.9,332.0,332.0,38.0
2024-06-28 16:30:00,2024-06-28 19:30:00,0.7,0.4,3.8,313.0,313.0,52.0
2024-06-28 19:30:00,2024-06-28 22:30:00,0.3,0.3,0.7,331.0,331.0,40.0
2024-06-28 21:00:00,2024-06-29 00:00:00,0.3,0.2,0.9,336.0,336.0,58.0
2024-06-28 22:30:00,2024-06-29 01:30:00,0.2,0.2,1.0,348.0,348.0,66.0
2024-06-29 00:00:00,2024-06-29 03:00:00,0.3,0.3,1.1,13.0,13.0,64.0
2024-06-29 03:00:00,2024-06-29 06:00:00,0.3,0.3,1.9,331.0,331.0,100.0
2024-06-29 01:30:00,2024-06-29 04:30:00,0.3,0.3,1.1,8.0,8.0,71.0
2024-06-29 06:00:00,2024-06-29 09:00:00,1.4,1.3,3.9,104.0,104.0,23.0
2024-06-29 04:30:00,2024-06-29 07:30:00,0.7,0.6,2.9,114.0,114.0,74.0
2024-06-29 07:30:00,2024-06-29 10:30:00,1.8,1.8,5.3,93.0,93.0,19.0
2024-06-29 09:00:00,2024-06-29 12:00:00,2.0,2.0,5.3,91.0,91.0,21.0
2024-06-29 10:30:00,2024-06-29 13:30:00,2.0,2.0,5.0,88.0,88.0,23.0
2024-06-29 12:00:00,2024-06-29 15:00:00,1.7,1.7,5.4,78.0,78.0,27.0
2024-06-29 13:30:00,2024-06-29 16:30:00,1.6,1.5,5.4,74.0,74.0,24.0
2024-06-29 15:00:00,2024-06-29 18:00:00,1.4,1.3,3.8,73.0,73.0,15.0
2024-06-29 18:00:00,2024-06-29 21:00:00,0.7,0.7,3.6,51.0,51.0,76.0
2024-06-29 16:30:00,2024-06-29 19:30:00,0.9,0.9,3.4,66.0,66.0,43.0
2024-06-29 19:30:00,2024-06-29 22:30:00,0.8,0.8,3.6,359.0,359.0,93.0
2024-06-29 21:00:00,2024-06-30 00:00:00,0.8,0.7,2.8,305.0,305.0,66.0
2024-06-29 22:30:00,2024-06-30 01:30:00,1.0,1.0,3.7,293.0,293.0,35.0
2024-06-30 00:00:00,2024-06-30 03:00:00,1.7,1.5,6.8,286.0,286.0,20.0
2024-06-30 01:30:00,2024-06-30 04:30:00,2.0,1.9,6.8,278.0,278.0,17.0
2024-06-30 03:00:00,2024-06-30 06:00:00,1.6,1.6,4.6,271.0,271.0,19.0
2024-06-30 04:30:00,2024-06-30 07:30:00,1.0,0.9,4.6,249.0,249.0,51.0
2024-06-30 07:30:00,2024-06-30 10:30:00,1.5,1.3,6.1,250.0,250.0,44.0
2024-06-30 06:00:00,2024-06-30 09:00:00,0.8,0.7,3.1,221.0,221.0,56.0
2024-06-30 09:00:00,2024-06-30 12:00:00,2.0,2.0,6.6,267.0,267.0,23.0
2024-06-30 10:30:00,2024-06-30 13:30:00,2.0,1.9,7.2,265.0,265.0,22.0
2024-06-30 13:30:00,2024-06-30 16:30:00,3.0,2.8,8.8,269.0,269.0,22.0
2024-06-30 12:00:00,2024-06-30 15:00:00,2.5,2.4,8.5,265.0,265.0,21.0
2024-06-30 15:00:00,2024-06-30 18:00:00,2.7,2.6,8.8,275.0,275.0,20.0
2024-06-30 16:30:00,2024-06-30 19:30:00,2.5,2.3,9.3,278.0,278.0,18.0
2024-06-30 18:00:00,2024-06-30 21:00:00,2.4,2.2,9.3,281.0,281.0,19.0
2024-06-30 19:30:00,2024-06-30 22:30:00,2.3,2.2,7.0,280.0,280.0,17.0
2024-06-30 21:00:00,2024-07-01 00:00:00,1.8,1.7,6.5,278.0,278.0,16.0
2024-06-30 22:30:00,2024-07-01 01:30:00,1.0,0.9,3.9,274.0,274.0,23.0
2024-07-01 00:00:00,2024-07-01 03:00:00,0.6,0.6,2.5,291.0,291.0,46.0
2024-07-01 03:00:00,2024-07-01 06:00:00,0.4,0.3,2.0,309.0,309.0,88.0
2024-07-01 01:30:00,2024-07-01 04:30:00,0.4,0.3,1.3,330.0,330.0,59.0
2024-07-01 04:30:00,2024-07-01 07:30:00,0.8,0.8,2.9,264.0,264.0,55.0
2024-07-01 06:00:00,2024-07-01 09:00:00,1.0,1.0,3.1,277.0,277.0,27.0
2024-07-01 07:30:00,2024-07-01 10:30:00,1.1,1.0,4.0,279.0,279.0,27.0
2024-07-01 09:00:00,2024-07-01 12:00:00,1.5,1.4,5.0,273.0,273.0,28.0
2024-07-01 10:30:00,2024-07-01 13:30:00,1.7,1.6,5.0,272.0,272.0,36.0
2024-07-01 12:00:00,2024-07-01 15:00:00,1.2,1.1,4.0,260.0,260.0,50.0
2024-07-01 13:30:00,2024-07-01 16:30:00,1.3,1.1,7.8,254.0,254.0,52.0
2024-07-01 16:30:00,2024-07-01 19:30:00,1.1,1.1,3.4,277.0,277.0,18.0
2024-07-01 15:00:00,2024-07-01 18:00:00,1.5,1.3,7.8,270.0,270.0,37.0
2024-07-01 18:00:00,2024-07-01 21:00:00,0.7,0.7,2.4,293.0,293.0,34.0
2024-07-01 19:30:00,2024-07-01 22:30:00,0.6,0.6,2.5,297.0,297.0,35.0
2024-07-01 21:00:00,2024-07-02 00:00:00,1.0,0.9,2.8,279.0,279.0,22.0
2024-07-01 22:30:00,2024-07-02 01:30:00,1.2,1.1,3.1,273.0,273.0,17.0
2024-07-02 00:00:00,2024-07-02 03:00:00,1.0,0.9,3.1,278.0,278.0,17.0
